13.6	3.195	2.665	2.665	31.95	NAN	
13.7	3.195	2.695	2.695	31.95	NAN	
13.8	3.195	2.72	2.72	31.95	NAN	
13.9	3.195	2.735	2.735	31.95	NAN	
14	3.195	2.625	2.625	31.95	NAN	
14.1	3.195	2.7	2.7	31.95	NAN	
14.2	3.195	2.7	2.7	31.95	NAN	
14.3	3.195	2.67	2.67	31.95	NAN	
14.4	3.195	2.69	2.69	31.95	NAN	
14.5	3.195	2.695	2.695	31.95	NAN	
14.6	3.195	2.68	2.68	31.95	NAN	
14.7	3.195	2.7	2.7	31.95	NAN	
14.8	3.195	2.75	2.75	31.95	NAN	
14.9	3.195	2.74	2.74	31.95	NAN	
15	3.195	2.75	2.75	31.95	NAN	
