13.501	3.195	3.43	3.43	31.95	NAN	
13.601	3.195	3.27	3.27	31.95	NAN	
13.701	3.195	3.335	3.335	31.95	NAN	
13.801	3.195	3.335	3.335	31.95	NAN	
13.901	3.195	3.455	3.455	31.95	NAN	
14.001	3.195	3.325	3.325	31.95	NAN	
14.101	3.195	3.345	3.345	31.95	NAN	
14.32	3.195	3.33	3.33	31.95	NAN	
14.335	3.195	3.75	3.75	31.95	NAN	
14.401	3.195	3.365	3.365	31.95	NAN	
14.501	3.195	3.35	3.35	31.95	NAN	
14.601	3.195	3.345	3.345	31.95	NAN	
14.701	3.195	3.255	3.255	31.95	NAN	
14.801	3.195	3.315	3.315	31.95	NAN	
14.901	3.195	3.215	3.215	31.95	NAN	
