13.501	3.195	2.635	2.635	31.95	NAN	
13.601	3.195	2.63	2.63	31.95	NAN	
13.701	3.195	2.705	2.705	31.95	NAN	
13.801	3.195	2.63	2.63	31.95	NAN	
13.978	3.195	2.61	2.61	31.95	NAN	
14.001	3.195	2.625	2.625	31.95	NAN	
14.101	3.195	2.62	2.62	31.95	NAN	
14.201	3.195	2.625	2.625	31.95	NAN	
14.301	3.195	2.62	2.62	31.95	NAN	
14.401	3.195	2.665	2.665	31.95	NAN	
14.501	3.195	2.62	2.62	31.95	NAN	
14.601	3.195	2.62	2.62	31.95	NAN	
14.701	3.195	2.605	2.605	31.95	NAN	
14.801	3.195	2.61	2.61	31.95	NAN	
14.992	3.195	3.245	3.245	31.95	NAN	
